Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDC20,OUT027,1561.1647682554558
FDU10,OUT046,704.7995585607157
DRA24,OUT018,2373.792831177303
FDA02,OUT010,363.36383308477457
FDG10,OUT017,946.3634969111633
FDW39,OUT010,483.6316053686562
FDP04,OUT019,154.10360460163542
NCM55,OUT013,3114.17911326291
FDG47,OUT045,4019.1376595956453
NCU41,OUT017,3196.71114750362
NCK31,OUT017,837.852152059243
FDZ46,OUT045,1730.128464741787
FDU13,OUT027,3860.95974507353
NCF19,OUT045,770.8173945198862
NCJ43,OUT013,2858.4399205028476
NCJ05,OUT045,2428.108613421823
FDS04,OUT027,3580.199163951742
FDX28,OUT010,231.3730646453107
FDB41,OUT027,1366.0172869013347
FDG53,OUT046,2260.1638632111635
FDL15,OUT010,370.997610603853
FDQ08,OUT049,1015.2484492588246
DRN36,OUT013,1568.001529644197
FDI46,OUT013,4042.3739619399635
FDG16,OUT027,5555.451936857218
FDV32,OUT013,1058.4454069666347
FDF44,OUT010,333.5334773676029
FDK04,OUT018,784.8029020050276
NCA41,OUT013,3206.9542221753477
FDD51,OUT017,732.1786259107344
NCZ53,OUT045,3132.114709529961
FDP01,OUT027,3924.6234544943472
FDY25,OUT049,3086.900754233631
FDB17,OUT018,2691.8975285281
NCV54,OUT018,1655.9863879110212
FDJ32,OUT017,1080.2965782254976
FDA37,OUT049,2083.88204147434
FDG35,OUT035,2769.7523720529366
NCM05,OUT018,3539.592319796837
FDG45,OUT046,3526.5977748921996
FDH28,OUT013,699.6848672476513
NCE18,OUT049,3964.4651367803453
FDH38,OUT045,1903.238801841748
FDR56,OUT013,3361.764143303116
FDH17,OUT027,2601.356712379131
FDD39,OUT049,3605.48581632798
FDB41,OUT049,781.890549949112
NCR53,OUT046,3743.9375266162197
FDX46,OUT017,962.7056904585527
FDV28,OUT049,713.6689433920267
FDA08,OUT018,2419.296243167328
FDH45,OUT017,725.3386240052262
NCS38,OUT010,263.83703742871035
FDD40,OUT010,524.0976558399868
DRM59,OUT035,2511.823677247202
NCJ43,OUT018,2558.6906564932688
NCN29,OUT013,787.9468800159336
NCC19,OUT045,3165.626294885511
FDR56,OUT035,3329.916361660762
FDZ43,OUT049,4022.9930320769527
FDJ32,OUT010,133.6976760509076
DRH03,OUT017,1524.5524116861995
NCZ54,OUT035,2716.1027256281614
FDE26,OUT017,2365.3242293679173
FDS03,OUT045,1076.0373742908967
DRZ24,OUT019,287.75017055896683
FDO48,OUT027,5733.371906620709
FDW39,OUT049,2903.454834555412
NCK05,OUT049,1058.328393698988
NCK30,OUT017,3958.901221559395
FDT27,OUT018,3447.135582582292
FDS08,OUT019,458.2767919939049
NCJ19,OUT049,902.6805228624296
FDC58,OUT045,681.6303585601279
DRE37,OUT013,3146.731696054838
FDW02,OUT035,2170.5864850577987
FDJ02,OUT010,373.0714077259702
FDX09,OUT045,2907.4234074979636
FDT31,OUT010,502.8763893663877
FDI24,OUT049,2965.6415453152376
FDY09,OUT045,2870.0672612584412
FDV28,OUT045,687.0134466215691
DRM47,OUT049,3223.174941489192
FDT52,OUT019,690.8356063861722
FDI48,OUT018,740.0415229655787
FDY55,OUT017,4100.825020492537
FDU48,OUT013,2153.3558377394934
FDN25,OUT045,888.2537340366819
FDP20,OUT049,2119.4235700167446
FDJ15,OUT013,3133.572324410965
FDD04,OUT018,1948.1313546759736
FDY58,OUT045,3845.7204919978612
FDR37,OUT018,2763.904267409228
FDF44,OUT013,2159.662455416567
FDD32,OUT045,1297.5449908591063
FDR57,OUT017,2569.5549979767293
DRG39,OUT027,1538.8929611743306
FDX15,OUT017,2631.549728485173
DRN37,OUT045,2692.5900132166935
FDW40,OUT027,3618.9988160867297
FDB32,OUT049,1514.3301353859388
FDM40,OUT018,1996.926275765105
FDE39,OUT027,3192.5484292505466
DRH49,OUT017,1300.3600346146509
FDT46,OUT049,808.2417900030064
NCF06,OUT035,4024.5325276693056
FDP07,OUT017,3243.384855197305
FDC04,OUT013,4001.418723039644
FDZ32,OUT017,1730.5534200678621
FDD50,OUT045,2783.440742985319
FDU56,OUT017,3142.512980177388
FDV34,OUT017,1189.995361629356
NCY41,OUT013,687.9438235698833
NCK18,OUT046,2701.7888427869807
DRH25,OUT049,831.8194963494473
FDT57,OUT046,3945.340561118828
FDV56,OUT018,1485.215046138524
FDV12,OUT045,1575.2239429895358
FDN52,OUT017,1452.494870024212
FDX38,OUT035,826.752144911816
FDE47,OUT018,1722.9688031913147
NCO07,OUT013,3496.1250288915435
FDV09,OUT027,3904.9994789003385
FDZ23,OUT019,503.44329633191865
DRH51,OUT018,1206.456019525709
NCY54,OUT045,2817.376668743676
DRG49,OUT013,4027.5999659456143
NCC19,OUT049,3211.475189065708
NCV53,OUT045,3959.4888727295734
FDZ47,OUT019,247.4034212523104
NCO26,OUT018,1595.1428367492672
NCP02,OUT045,958.7771447451973
NCW30,OUT018,3487.4817489852257
NCN55,OUT046,3959.070651663059
FDB20,OUT010,160.46106400733902
DRL11,OUT013,2561.0117445188475
DRD60,OUT045,3049.1933278824504
FDW14,OUT010,203.7323283391197
FDL27,OUT010,154.27595415621295
FDU09,OUT018,764.8556641586467
DRH36,OUT027,1996.6877377893047
FDP34,OUT027,4061.349015606099
FDE04,OUT017,2962.63503927202
FDZ57,OUT027,3502.4347102017746
FDF02,OUT010,246.06203111273726
FDG28,OUT045,3988.089567679816
NCI31,OUT046,688.4923962495211
FDT43,OUT013,824.7784388039208
FDU20,OUT046,1981.4885639245201
FDD53,OUT013,703.5492218847849
FDW15,OUT045,2414.7209456768064
NCT53,OUT045,2625.465070188523
NCG55,OUT027,3009.987722449721
FDD48,OUT035,1917.8254019222943
FDG47,OUT049,4082.980477710754
FDI21,OUT017,1117.0095942940297
FDT27,OUT017,3966.5054106314537
DRO35,OUT013,1882.9444472500586
FDD33,OUT017,3929.484031081707
FDC04,OUT035,4062.583495362086
FDY34,OUT013,2699.6877631360103
DRJ49,OUT049,2117.007684726189
FDE05,OUT049,2331.289902279931
FDU31,OUT017,3683.9353012927036
NCN19,OUT027,5021.784025247234
FDK56,OUT027,5010.638800139077
FDK58,OUT017,1720.3526141243435
NCJ42,OUT035,1705.3123628794158
FDZ34,OUT027,5137.678165700972
FDA52,OUT018,2575.9964306403463
NCR29,OUT013,890.5676991377625
FDT48,OUT035,3443.8425258791003
DRJ51,OUT019,630.1330125312822
NCS54,OUT046,2925.717153489193
FDV01,OUT035,2540.872321937619
DRG51,OUT027,4262.2306488770155
NCG42,OUT013,2138.7831774402403
FDA51,OUT049,1906.3030492887647
FDV19,OUT010,415.8087642436187
NCT18,OUT045,3037.172226423195
NCS41,OUT045,3084.271290926752
FDO03,OUT046,3870.143781616275
FDL12,OUT010,128.09979654195558
FDY37,OUT010,355.09809057550797
FDI58,OUT049,1532.578465237671
FDT28,OUT018,2119.169911542435
NCC42,OUT010,326.4585025835768
FDO01,OUT017,2054.6843972628
FDJ02,OUT013,2383.393294440499
FDQ04,OUT018,589.9791410367625
DRL47,OUT013,2044.2605980202263
FDZ32,OUT035,1785.8551901770365
FDC35,OUT035,3487.287764284999
FDX14,OUT045,1148.7709222480046
FDZ35,OUT013,1707.5027419100334
FDL14,OUT013,2536.204157581187
FDO04,OUT049,910.8939249994462
DRK11,OUT017,2457.534046048052
FDB44,OUT018,3104.7547200299473
FDZ50,OUT049,3147.2279324015963
FDI12,OUT027,2403.391064514362
FDU43,OUT017,3944.691943428879
FDD58,OUT010,218.7211868607303
FDB27,OUT017,3265.323689827497
FDB04,OUT018,1166.3373299829063
NCO17,OUT013,1907.741221238741
FDL12,OUT017,964.1453029919551
DRJ13,OUT049,2647.469378863195
FDD57,OUT045,1560.0797813747258
FDW19,OUT035,1858.6994664135295
DRD27,OUT018,1366.6756020106425
FDH27,OUT027,3752.4399032552365
NCW30,OUT027,6071.195612894966
FDR40,OUT018,1078.1784721520125
FDG05,OUT013,2577.6041128259244
NCY41,OUT019,27.390897914012385
FDI38,OUT018,3042.963190453499
FDR20,OUT046,707.8558348615529
FDE09,OUT017,1769.442650485504
FDN50,OUT019,234.2790397346937
DRF27,OUT045,2428.497866814546
DRF51,OUT013,694.4473865892646
NCO02,OUT019,163.01105071858115
FDB51,OUT027,1746.6019857348049
FDJ50,OUT013,832.5904071461202
FDN52,OUT013,1373.4131901099383
FDX14,OUT013,1221.1350041380992
FDT27,OUT019,661.3752164520497
FDV10,OUT013,694.5050551108036
FDU33,OUT046,753.2765275945685
FDU58,OUT046,3138.043022847776
NCP42,OUT027,5160.896553248769
FDL51,OUT027,5556.235054798151
DRH15,OUT027,1322.8162650902718
FDU16,OUT017,1385.9766518763922
FDW15,OUT017,2448.506006683631
FDQ44,OUT045,1960.3940593032153
NCI06,OUT027,4853.9775241820835
DRK23,OUT019,684.99836001367
FDC28,OUT035,1800.3288058250675
NCY17,OUT019,35.95835072284308
NCV05,OUT018,2179.053875551239
FDM34,OUT019,325.45095546465836
DRD60,OUT027,4940.06648551076
FDT38,OUT046,1366.2173857018956
FDQ57,OUT018,2048.874099175225
FDE59,OUT027,1238.2022004871412
NCM43,OUT046,2672.4783260290674
DRI51,OUT049,2855.865892856768
NCG30,OUT017,2033.082464401771
NCK54,OUT035,1907.0059433456775
FDQ16,OUT019,261.89481050247923
FDI36,OUT013,3297.55757962631
FDX16,OUT027,3854.836158507809
FDA34,OUT046,2871.675009797791
FDJ48,OUT018,3526.7760765814064
FDU47,OUT035,2257.974392086704
FDS39,OUT046,2288.636895079627
FDD11,OUT046,4007.5035543495064
FDM16,OUT027,2006.3543406640722
FDU56,OUT018,2745.9063055757447
FDQ32,OUT017,2022.391948446608
DRK35,OUT013,695.4669449489502
FDA58,OUT049,3916.3849226518414
DRG48,OUT019,338.7420793705314
FDT59,OUT010,654.2866025974668
FDQ31,OUT019,221.49974689042097
FDS51,OUT018,929.4759587723436
FDW32,OUT027,2370.1994336951543
FDI15,OUT027,6144.4966762054055
NCV30,OUT017,985.6153063722006
DRG25,OUT049,3161.4566835895976
FDT02,OUT013,690.1223973439867
FDO33,OUT027,3010.698232414095
FDP38,OUT035,870.5333109448311
FDZ45,OUT035,3349.077963200447
NCA54,OUT027,4854.221404370059
FDU33,OUT017,766.2121399202686
FDN58,OUT017,3917.8382095136803
FDI05,OUT045,1204.0069154276857
FDM57,OUT019,192.96143379055184
NCS42,OUT027,2439.5658141038684
FDB57,OUT045,3649.4141269690535
FDC03,OUT045,3237.1774472429342
FDZ58,OUT013,1973.2201403120823
NCK29,OUT045,2003.74197361348
NCR53,OUT045,3727.5137828927427
FDE26,OUT027,3762.37356437734
FDU52,OUT049,2519.268055884205
FDE41,OUT027,2281.1444834326708
FDU38,OUT018,2811.4181096234024
FDA52,OUT017,2915.8202743100733
FDW46,OUT046,1143.1268800535993
DRI59,OUT035,3812.1754557427957
FDT38,OUT035,1402.9762781561603
FDL33,OUT018,2897.1445483769294
FDQ01,OUT027,6183.849474318737
FDJ08,OUT046,3199.387800135073
FDQ47,OUT049,712.3691644753233
NCZ18,OUT013,3974.7996693226874
FDE29,OUT017,990.8946117270759
FDF10,OUT027,3798.769761890306
FDC48,OUT049,1345.3412313362687
FDY58,OUT013,3865.421312747553
NCX30,OUT010,659.6509725442072
FDV11,OUT013,2918.0166922868475
FDT46,OUT046,797.8264748822423
DRD01,OUT019,116.19150561733841
FDQ11,OUT013,4089.774580648482
NCM41,OUT017,1521.0063516119799
NCC55,OUT013,679.5104680707534
FDG45,OUT027,5557.422381456413
NCQ54,OUT049,2764.5360106100716
FDM34,OUT045,2114.9075600648516
FDD17,OUT019,652.899510188292
FDN38,OUT027,6183.488088825643
FDB53,OUT018,2113.0758580141037
NCL06,OUT035,4001.966077118589
NCV18,OUT019,183.91991684360323
FDX25,OUT013,3083.785321860852
FDB39,OUT046,898.779586191311
FDC33,OUT049,3325.6378668593925
NCO14,OUT018,622.1628660306949
FDA58,OUT027,6038.442463247777
NCQ02,OUT017,3131.4347791535492
NCR53,OUT017,3860.3279425945793
FDN52,OUT046,1432.413822037267
FDG26,OUT046,4022.090467854706
FDE23,OUT027,1379.9189624108144
DRI37,OUT013,951.9398127999343
DRH37,OUT018,2429.5515766909944
FDO01,OUT035,2054.109776151996
FDK45,OUT049,1896.119568146827
FDP23,OUT049,3591.761592184671
FDM33,OUT035,3684.050736078917
FDD36,OUT017,1976.1086531741034
FDL56,OUT017,1388.136774222506
FDT27,OUT010,683.4748286590179
FDG52,OUT017,762.8252671206021
NCL42,OUT035,3966.406329264522
DRJ24,OUT046,3117.3003074552794
FDV38,OUT046,827.9306892676123
FDT35,OUT045,2791.6631086039542
FDY51,OUT045,3626.1338555889583
FDC37,OUT017,1739.0746448641064
NCP43,OUT013,3057.362117868729
FDO33,OUT045,1803.7471850806041
FDW04,OUT018,1897.127120370168
NCC31,OUT046,2486.218546968844
FDK22,OUT049,3559.0472950871153
FDJ50,OUT017,898.049853107404
FDV13,OUT017,1471.3997823265195
DRL60,OUT017,2462.2071041834624
FDW03,OUT017,1732.2204845443289
FDY27,OUT035,2996.2634873336447
FDB39,OUT027,1557.213727587364
FDU59,OUT045,2635.6260606818228
FDZ57,OUT049,2177.908901256093
FDO21,OUT049,3753.363038713809
FDS43,OUT018,2789.2534444700664
FDU28,OUT010,506.4038847284701
FDC51,OUT010,302.1293054951384
FDW16,OUT010,223.35632762425644
FDP32,OUT010,304.65933327108496
FDB60,OUT019,526.1050618208014
NCQ30,OUT046,1943.4162008616509
FDD26,OUT049,3147.619383342556
FDI44,OUT045,1207.4708784210334
DRH23,OUT046,896.3261790937067
FDO44,OUT046,1757.6307914309268
FDG04,OUT046,3129.6784986365547
FDM32,OUT027,2514.97034711781
FDM09,OUT013,2822.37161187757
FDZ47,OUT013,1573.7520010353896
FDM40,OUT027,3657.9596643961063
FDY48,OUT017,1679.1207479907603
NCM30,OUT045,660.3141020804828
FDX36,OUT010,658.2006492289149
DRF03,OUT017,704.9157223783491
FDN51,OUT049,4102.647987799142
FDM57,OUT049,1380.5802634486697
FDB35,OUT049,1551.6718658461527
FDY13,OUT027,2107.953715909279
FDA37,OUT017,2102.762569906328
NCX53,OUT017,2247.543309191349
FDD59,OUT018,1087.916026810809
FDX10,OUT019,33.521354906811666
FDC03,OUT018,2877.074358339167
FDW43,OUT035,3851.644729132362
FDW10,OUT046,2713.1406364485656
FDY14,OUT027,6202.248225983304
FDV43,OUT045,734.666435596364
FDO40,OUT013,2447.174366469154
FDP46,OUT027,2501.64450813395
NCE43,OUT019,425.2638567053398
FDD05,OUT035,1985.8398950273292
FDJ60,OUT010,421.9573752036613
DRE27,OUT018,1333.295387120361
FDO11,OUT035,4103.261049289086
DRG11,OUT027,2800.670566546245
FDK33,OUT010,582.9329786839585
DRM23,OUT045,2805.01677792358
FDJ02,OUT027,3811.3980513277934
NCZ05,OUT045,1677.4858358686572
NCL30,OUT013,2079.190198987483
FDZ19,OUT018,2560.260761762915
FDM45,OUT049,1998.6263525276563
FDO36,OUT046,2934.5097482431024
NCK31,OUT045,798.2381596919549
DRJ37,OUT045,2451.8122480976504
FDP24,OUT018,1660.20270665793
FDF46,OUT013,1874.2695439756214
FDX46,OUT019,123.5822298068897
NCL18,OUT045,3131.6115237429
FDJ26,OUT013,3544.5333147332567
FDJ07,OUT045,1865.4761680511328
FDY15,OUT013,2476.2119528218623
DRG01,OUT045,1159.817593935003
FDF58,OUT045,1110.2183444204923
FDZ14,OUT019,304.0994320422667
FDP31,OUT049,1019.0587470169453
FDH45,OUT013,704.7888211415604
FDA09,OUT010,477.30578144646347
FDW31,OUT035,3415.2991038177965
FDA57,OUT046,686.8980409941546
NCE55,OUT035,2937.16567164307
FDC17,OUT019,576.9057282136348
FDC59,OUT013,1100.2063276561537
FDA22,OUT013,2761.7755523800656
FDK52,OUT035,3791.889157373757
NCM26,OUT046,2441.2616181184126
NCT53,OUT035,2774.0862821378996
FDW45,OUT018,2113.8275065185117
NCI18,OUT035,3725.56637871647
FDE38,OUT018,2397.1944812451925
FDF08,OUT019,217.3749541626496
FDY58,OUT010,641.5802108628575
FDF58,OUT019,150.01078746691496
FDX39,OUT017,3559.5441128344773
FDB44,OUT049,3543.6718589922084
FDF28,OUT013,2105.725604930282
FDE39,OUT013,1889.0450508884194
FDT37,OUT018,3550.197331669488
FDZ45,OUT017,3358.8946806700606
FDO40,OUT035,2495.01362057045
FDM57,OUT027,2320.584141298869
DRG36,OUT017,2867.341210566296
FDY36,OUT010,155.13396293716187
DRL60,OUT027,3897.1000926722336
FDS25,OUT019,270.95607499360335
DRF49,OUT027,2933.201465508502
FDP16,OUT045,3944.5122336929153
FDS60,OUT049,2906.4661271675354
FDU15,OUT027,1260.0036157080021
FDK43,OUT046,2124.201193500714
FDN25,OUT046,951.8675328741726
FDE53,OUT049,1726.4582137149578
FDB22,OUT013,2524.638689434966
FDE39,OUT017,1958.9999355408092
FDX35,OUT035,3911.2227486834345
NCG54,OUT049,2827.0821057872085
FDH27,OUT035,2418.4849454701616
NCK42,OUT013,3512.390919930255
FDS25,OUT049,1764.7634268333813
FDI10,OUT018,2558.4302306673344
FDU35,OUT035,1684.6777114448632
FDI04,OUT017,3419.2651194883183
DRK23,OUT035,4102.321429135718
FDB53,OUT019,352.1819233531917
FDY02,OUT049,4111.620949126969
FDM60,OUT035,748.785127809798
NCJ31,OUT010,661.2847448626246
DRP35,OUT017,2088.5544127599464
NCQ30,OUT018,1711.7341486444243
DRL11,OUT010,402.0936078826437
FDU01,OUT013,3097.803522670726
FDR39,OUT035,3082.758231667726
FDO08,OUT046,2729.421442114058
FDC02,OUT045,4102.749860426749
NCZ29,OUT035,2155.065416079356
FDF29,OUT010,333.06043262314597
FDZ23,OUT017,3186.2776039209593
NCU53,OUT018,2395.193202466774
NCW30,OUT013,3964.4647161117996
NCM26,OUT027,3987.7525171628913
FDV50,OUT027,3212.9279211132844
FDW15,OUT049,2400.958069663893
FDI35,OUT027,4960.875930608045
FDO11,OUT017,4043.922001030479
FDN48,OUT046,1524.9413560360645
NCA17,OUT049,2405.779374768686
NCN54,OUT013,1238.359353786239
FDP22,OUT013,798.9756958326652
NCB54,OUT035,2135.7668031607673
FDD08,OUT045,681.6576581812303
DRM48,OUT010,16.670558005374005
FDG41,OUT027,2904.383534222419
FDE44,OUT027,1423.3637105425364
FDE26,OUT035,2359.942512165342
NCS38,OUT013,1830.8351866220523
NCJ54,OUT018,3366.877501382958
FDI40,OUT019,239.97816673224997
FDN45,OUT018,3254.0511438605126
FDU43,OUT046,3944.5567148137616
FDI04,OUT010,559.8039771048436
NCC07,OUT018,1435.2648303358699
NCC07,OUT019,251.08927072748475
NCD18,OUT045,3831.4654968925124
FDU55,OUT035,4159.823003204892
FDX59,OUT035,741.7565575576541
FDR52,OUT049,3214.3518863014287
NCP17,OUT013,1065.3955931723688
FDQ32,OUT045,1988.4880854964263
NCT17,OUT049,3164.8765260895107
FDO10,OUT049,952.0664456968973
FDE32,OUT049,673.8295401452644
FDN44,OUT045,2605.75806812472
FDH02,OUT035,1500.1312904179779
FDK60,OUT013,1606.2361586143593
FDS24,OUT019,206.7547325834464
FDL03,OUT010,555.8611517473933
FDB46,OUT027,5534.797275113616
FDO48,OUT049,3783.9750980321414
FDZ39,OUT049,1715.4382870933757
FDT02,OUT027,1242.6863897867297
FDC50,OUT013,1553.1039458996129
FDP39,OUT035,871.6555554971753
DRG15,OUT018,824.599780923678
FDP10,OUT018,1439.3510636606732
FDF53,OUT027,4933.869893410708
FDN34,OUT045,2824.23190735205
FDK02,OUT045,1961.232744686603
FDC23,OUT045,2870.016824019395
FDJ10,OUT019,334.429065324191
FDE53,OUT035,1779.8471839826166
FDR25,OUT035,4143.257838504
FDW50,OUT046,2717.814638520018
FDS09,OUT049,839.3246615989174
FDW49,OUT010,453.72694937215874
FDU51,OUT046,2943.3725885103536
FDF28,OUT018,1823.189161603674
NCY30,OUT018,2647.38570353204
FDD44,OUT045,4072.0842610293985
FDX09,OUT017,2941.9666503209614
NCF30,OUT013,2083.987386422483
FDZ50,OUT019,499.8597288820356
FDW37,OUT013,1419.4387867544178
FDD11,OUT049,4052.443506355806
DRH39,OUT018,1009.1572248405823
FDA36,OUT049,3104.874017126608
NCG43,OUT049,1502.7539386481064
FDF02,OUT035,1749.7309036163704
FDP57,OUT027,2740.4986720866964
NCE42,OUT017,3628.0551029304697
NCR38,OUT027,6074.333853193094
FDP03,OUT019,313.6484764240897
FDO51,OUT035,755.0760113279102
NCQ42,OUT046,2103.5660047163815
NCM41,OUT046,1496.7678753086725
FDH48,OUT027,2286.6263970644795
DRF60,OUT046,3922.829310537528
FDJ27,OUT035,1715.256046752129
FDQ14,OUT013,2441.5003827028672
FDN27,OUT017,1814.5434221757264
NCQ02,OUT046,3126.570314086021
FDJ33,OUT049,2078.3813660195688
FDP07,OUT027,5196.311760471898
DRE01,OUT049,3990.279234449189
FDU36,OUT045,1602.1628262093527
FDL28,OUT017,3905.843469557688
NCX53,OUT046,2224.5579883941605
FDZ39,OUT013,1687.5860995534263
NCP42,OUT013,3222.391840642136
FDJ14,OUT035,1340.1138807875614
FDK04,OUT049,906.9604300412784
NCC19,OUT017,3212.1188541320557
FDS09,OUT018,704.0846316176237
FDZ02,OUT046,1624.5210656888257
FDD35,OUT018,1709.7831698502698
NCY42,OUT017,2315.6092427328394
FDB05,OUT045,3992.676374631048
FDF20,OUT035,3293.0369293298754
NCO41,OUT018,1354.343261718977
FDC40,OUT027,2173.2836058494922
FDV58,OUT045,3051.7595980754545
FDZ57,OUT045,2146.8821115185215
DRM35,OUT046,2993.4945144406315
DRN36,OUT018,1325.4296815659536
FDQ13,OUT046,1352.149074501302
DRO35,OUT010,274.64181699126607
NCD43,OUT035,1741.2907858388137
FDA51,OUT018,1602.8418500604275
NCX17,OUT027,6012.423762301578
NCZ17,OUT049,711.2693533498164
FDR11,OUT027,4212.957944404347
FDW34,OUT049,3984.885019467409
FDN50,OUT017,1553.7895803526649
FDS09,OUT046,804.1883728168746
FDS48,OUT018,2149.3212772105003
FDL44,OUT049,2649.8418841204457
DRF48,OUT018,2794.2591975679293
FDA14,OUT018,2092.929512846063
NCD30,OUT049,1573.2294452811516
FDI16,OUT017,850.9992863675996
NCG06,OUT035,4022.976106893412
DRZ24,OUT035,2009.3888564168064
NCS17,OUT045,1515.0656613858748
FDB37,OUT045,3972.3223139014635
FDE10,OUT035,2226.0030596743736
FDC57,OUT045,3176.6612661402964
FDM12,OUT018,2802.007836565789
FDE24,OUT049,2246.9330386132997
FDW22,OUT045,3614.281814306046
DRD01,OUT027,1520.80378667895
NCZ18,OUT027,6066.727066642696
FDN49,OUT045,693.8137435008091
FDR22,OUT035,1884.175367810799
FDV08,OUT019,44.84333804352036
FDY39,OUT046,3133.5953138763107
FDV36,OUT049,2079.935896457489
FDO60,OUT045,722.7913824545458
FDU04,OUT027,3211.730295316483
FDR20,OUT027,1389.0218508405637
FDW19,OUT019,271.91418695761604
FDU40,OUT049,3034.4626652841216
FDK15,OUT045,1563.6155295773979
DRF15,OUT035,2462.9989122785173
FDQ25,OUT017,2907.5369168602256
FDI48,OUT019,98.64681553346009
FDS49,OUT046,1227.794722193287
FDV22,OUT046,2592.9321276915152
NCV42,OUT046,1737.8875128114103
FDX26,OUT046,3096.7509534147234
FDI33,OUT018,1249.3139820903016
FDZ14,OUT049,2005.2977535695911
FDG10,OUT013,914.2109684623827
FDM38,OUT018,704.3942008688382
FDG26,OUT027,6203.632358592937
FDH46,OUT035,1712.0459765942505
FDN13,OUT018,1375.775756758177
FDU57,OUT035,2486.486486421049
NCI06,OUT046,2995.2114254140333
FDM38,OUT045,832.9131170021387
NCG42,OUT010,298.6471926082181
FDL39,OUT045,3027.576406660825
FDT31,OUT019,507.6601476289329
FDV59,OUT013,3586.306096273701
FDB49,OUT035,1689.5370264696687
FDD58,OUT049,1670.8314543150605
DRN59,OUT046,748.8615148434023
FDX48,OUT049,2497.1351477332737
FDQ11,OUT049,4055.795770430136
FDY12,OUT049,855.7013966434308
FDQ11,OUT045,4019.8599142138737
DRI11,OUT017,1895.68215119361
FDY32,OUT027,4242.735720453972
FDS51,OUT045,963.9130570406624
FDR19,OUT010,354.08304058877366
DRB13,OUT018,2806.905622073067
FDS21,OUT035,1035.4924211574569
FDQ40,OUT045,2886.8753961381612
NCE55,OUT013,2866.8427704459627
FDX43,OUT027,4326.234819771216
FDS12,OUT049,2087.4054788278227
DRK01,OUT027,2557.8181126827526
FDN25,OUT017,923.526342786462
FDB60,OUT046,3237.869094875426
FDQ13,OUT017,1368.976441931842
DRK13,OUT045,3241.220328166173
DRF25,OUT018,580.0559583043737
NCD42,OUT019,28.541285889849405
FDW25,OUT045,1345.5093352064769
NCV29,OUT027,4828.3784177992
NCK42,OUT035,3554.1050054937455
DRJ13,OUT027,4154.753888588434
DRD15,OUT017,3902.889777558195
FDM27,OUT045,2541.267065018051
FDZ50,OUT018,2775.663430413186
FDC04,OUT046,3980.1584974696907
FDF50,OUT049,3261.690729342409
FDP15,OUT045,4065.9830807441795
FDK46,OUT035,4077.1503302509373
FDZ56,OUT018,2510.8102862029655
FDY60,OUT049,2328.213336458353
FDB10,OUT035,3972.825393465368
FDR57,OUT045,2519.509896936728
FDU58,OUT049,3160.5072012157025
FDH02,OUT046,1457.378594567918
FDP48,OUT013,3091.650200904069
FDI46,OUT035,4065.2078591115924
FDW56,OUT013,3216.546852549456
NCM19,OUT010,264.6262362364582
FDS50,OUT027,5725.7621628523175
FDK24,OUT013,741.1300018223806
FDO36,OUT017,3056.1551678865562
FDK45,OUT027,3001.1608905913135
NCL05,OUT045,711.5411417208145
FDL32,OUT018,1593.381796929013
FDA28,OUT049,2126.7182478975215
FDY36,OUT018,999.7773216186104
FDP32,OUT018,1834.6217669645503
FDL50,OUT046,2011.6301955789975
DRC24,OUT049,2457.8066406880453
NCS18,OUT017,1731.5881031620438
FDD16,OUT017,1211.337982697655
NCV18,OUT013,1341.1177491396857
FDX07,OUT046,3080.4623427635306
NCZ05,OUT027,2777.179363570987
NCI31,OUT013,671.7714206746934
FDK14,OUT049,1344.9312753485751
NCR06,OUT045,676.6543401584674
NCF54,OUT049,2872.9026920599526
DRG23,OUT010,367.32345123414166
FDD53,OUT046,723.3663726413113
NCM31,OUT027,3552.2749149329757
FDT16,OUT017,4113.394775399278
FDR40,OUT035,1316.7968022991981
DRG25,OUT017,3137.038399637586
FDT10,OUT035,1045.2974514390573
FDY32,OUT013,2677.7063840657884
FDN50,OUT035,1585.5647810120922
FDZ35,OUT019,263.57060534222705
NCP54,OUT045,1953.8264856056924
NCD07,OUT035,1857.0964358270166
FDS02,OUT018,2890.743173353591
DRN59,OUT018,657.1685053324436
DRB24,OUT013,2516.7766827821843
FDP37,OUT027,3369.2066114550257
DRB01,OUT018,2815.2484296863954
FDR47,OUT046,3227.0224474243323
NCM31,OUT010,337.65597475180084
NCF06,OUT027,6102.926650122053
NCV17,OUT027,3481.6228515882544
FDS10,OUT049,2952.0645605649206
FDN52,OUT035,1454.1630772587787
FDZ48,OUT013,1846.5376536753274
FDJ48,OUT049,4071.135283225486
DRB13,OUT027,5058.067333727526
FDV59,OUT017,3574.4552043240874
FDL32,OUT035,1871.1295424838358
FDZ12,OUT035,2315.701426062484
NCR06,OUT027,1231.4163329691517
FDP51,OUT017,1968.4849451556793
FDY22,OUT013,2272.0901318287138
FDZ38,OUT049,2868.2174801196074
NCO54,OUT035,897.1429511123563
FDR23,OUT035,2942.5038386680544
FDM38,OUT049,901.5095602436888
FDS25,OUT013,1831.3828784392726
FDZ22,OUT013,1337.5978308308922
FDZ20,OUT019,711.1085373974902
FDD45,OUT010,218.0798032039297
FDN03,OUT049,4066.3972456821193
